sample,GPSC
SAMEA112486529,235;904;9
SAMEA3953089,235;904;9
SAMEA4763497,235;904;9
SAMD00085818,235;904;9
SAMEA4764112,235;904;9
SAMEA115796168,235;904;9
SAMEA10428008,235;904;9
SAMEA104035620,235;904;9
SAMEA3952672,235;904;9
SAMN11121668,235;904;9
SAMEA4929010,235;904;9
SAMEA114036784,235;904;9
SAMN11122598,235;904;9
SAMEA3310475,235;904;9
SAMEA2434810,235;904;9
SAMEA114242120,235;904;9
SAMN05221134,235;904;9
SAMN05221459,235;904;9
SAMEA4929061,235;904;9
SAMN41762653,235;904;9
SAMN09231445,235;904;9
SAMN26502590,235;904;9
SAMEA1032435,235;904;9
SAMEA5866531,235;904;9
SAMEA114408166,235;904;9
SAMEA5054566,235;904;9
SAMEA112486153,235;904;9
SAMEA10254752,235;904;9
SAMEA4023343,235;904;9
SAMEA4929501,235;904;9
SAMN05222025,235;904;9
SAMN05222508,235;904;9
SAMN11121372,235;904;9
SAMEA4926679,235;904;9
SAMN25119077,235;904;9
SAMN35362910,235;904;9
SAMEA3713955,235;904;9
SAMEA3953115,235;904;9
SAMEA10254815,235;904;9
SAMEA104343855,235;904;9
SAMN35362906,235;904;9
SAMEA114441178,235;904;9
SAMN09231381,235;904;9
SAMEA1032427,235;904;9
SAMEA1024080,235;904;9
SAMEA4733069,235;904;9
SAMEA1029189,235;904;9
SAMEA3206632,235;904;9
SAMN13064886,235;904;9
SAMEA4967646,235;904;9
SAMEA6500575,235;904;9
SAMN14168693,235;904;9
SAMEA3181763,235;904;9
SAMEA3953266,235;904;9
SAMEA4763463,235;904;9
SAMEA3952788,235;904;9
SAMN14158110,235;904;9
SAMEA114392639,235;904;9
SAMD00127936,235;904;9
SAMN09224706,235;904;9
SAMEA4930584,235;904;9
SAMN10608701,235;904;9
SAMEA104456418,235;904;9
SAMEA112486812,235;904;9
SAMEA114036666,235;904;9
SAMEA114479238,235;904;9
SAMEA104456377,235;904;9
SAMEA2658514,235;904;9
SAMEA4024615,235;904;9
SAMEA5225856,235;904;9
SAMEA4649378,235;904;9
SAMEA4884174,235;904;9
SAMEA114392815,235;904;9
SAMEA114392889,235;904;9
SAMEA5979140,235;904;9
SAMEA115377161,235;904;9
SAMEA4024923,235;904;9
SAMN09231291,235;904;9
SAMEA2797424,235;904;9
SAMN11116685,235;904;9
SAMEA3953235,235;904;9
SAMEA3952671,235;904;9
SAMEA3232544,235;904;9
SAMEA114088665,235;904;9
SAMEA114441132,235;904;9
SAMN14169175,235;904;9
SAMN11116572,235;904;9
SAMEA104155027,235;904;9
SAMEA4024425,235;904;9
SAMEA3233307,235;904;9
SAMEA114479086,235;904;9
SAMEA4966790,235;904;9
SAMEA5138183,235;904;9
SAMN20397974,235;904;9
SAMEA5187714,235;904;9
SAMEA5866714,235;904;9
SAMEA6500328,235;904;9
SAMEA4977706,235;904;9
SAMN08647645,235;904;9
SAMEA112960798,235;904;9
SAMEA4733219,235;904;9
SAMEA4930486,235;904;9
SAMD00085791,235;904;9
SAMN35362943,235;904;9
SAMEA3208725,235;904;9
SAMEA3952704,235;904;9
SAMN41765480,235;904;9
SAMN08647636,235;904;9
SAMEA4979602,235;904;9
SAMN14150754,235;904;9
SAMEA112486402,235;904;9
SAMEA3180827,235;904;9
SAMEA1877628,235;904;9
SAMEA4649510,235;904;9
SAMEA4978430,235;904;9
SAMEA3181895,235;904;9
SAMEA4930384,235;904;9
SAMN20408381,235;904;9
SAMEA1025545,235;904;9
SAMEA4732514,235;904;9
SAMEA2554251,235;904;9
SAMEA114408002,235;904;9
SAMEA4929847,235;904;9
SAMEA4926403,235;904;9
SAMEA5138222,235;904;9
SAMN14151036,235;904;9
SAMN26502579,235;904;9
SAMEA4023459,235;904;9
SAMEA4927033,235;904;9
SAMEA4927014,235;904;9
SAMEA114489937,235;904;9
SAMEA5082303,235;904;9
SAMEA5084305,235;904;9
SAMEA4927644,235;904;9
SAMEA4884366,235;904;9
SAMEA2696525,235;904;9
SAMEA3180833,235;904;9
SAMN05222682,235;904;9
SAMN35362890,235;904;9
SAMEA4732222,235;904;9
SAMEA104355655,235;904;9
SAMEA4024489,235;904;9
SAMN41760398,235;904;9
SAMEA115796038,235;904;9
SAMN41761945,235;904;9
SAMEA10254564,235;904;9
SAMN33606142,235;904;9
SAMEA2796975,235;904;9
SAMEA2797419,235;904;9
SAMEA114036872,235;904;9
SAMEA3952768,235;904;9
SAMD00085816,235;904;9
SAMN35364256,235;904;9
SAMD00127934,235;904;9
SAMEA112486168,235;904;9
SAMN41139405,235;904;9
SAMEA10427677,235;904;9
SAMEA5051220,235;904;9
SAMN20408771,235;904;9
SAMEA5979508,235;904;9
SAMEA5866545,235;904;9
SAMEA5980309,235;904;9
SAMEA4926508,235;904;9
SAMN05222151,235;904;9
SAMEA5138156,235;904;9
SAMN11116997,235;904;9
SAMN33607455,235;904;9
SAMN41751474,235;904;9
SAMEA4929120,235;904;9
SAMEA115796485,235;904;9
SAMN41751466,235;904;9
SAMEA3181908,235;904;9
SAMEA5187084,235;904;9
SAMEA111457481,235;904;9
SAMEA3206850,235;904;9
SAMEA3232500,235;904;9
SAMEA4930397,235;904;9
SAMN27738190,235;904;9
SAMEA5980031,235;904;9
SAMEA4763777,235;904;9
SAMEA112299447,235;904;9
SAMN09231458,235;904;9
SAMEA4977090,235;904;9
SAMN05220918,235;904;9
SAMEA6499966,235;904;9
SAMN41762729,235;904;9
SAMN41762844,235;904;9
SAMEA4023820,235;904;9
SAMN09224167,235;904;9
SAMEA4022807,235;904;9
SAMN11121392,235;904;9
SAMEA1023665,235;904;9
SAMEA5187117,235;904;9
SAMEA1029296,235;904;9
SAMEA12566459,235;904;9
SAMEA114858539,235;904;9
SAMEA1024188,235;904;9
SAMEA112960729,235;904;9
SAMN09224773,235;904;9
SAMEA10254611,235;904;9
SAMEA4732465,235;904;9
SAMEA3952769,235;904;9
SAMEA4023484,235;904;9
SAMN35363170,235;904;9
SAMEA102179668,235;904;9
SAMEA3953091,235;904;9
SAMN09224605,235;904;9
SAMEA104155139,235;904;9
SAMEA2797130,235;904;9
SAMEA2696484,235;904;9
SAMEA1024690,235;904;9
SAMN41139811,235;904;9
SAMEA4884194,235;904;9
SAMN15562946,235;904;9
SAMEA4764153,235;904;9
SAMEA3953245,235;904;9
SAMEA112647440,235;904;9
SAMEA2796890,235;904;9
SAMN25119003,235;904;9
SAMEA115606350,235;904;9
SAMEA3952894,235;904;9
SAMEA12596167,235;904;9
SAMEA4024396,235;904;9
SAMEA1028624,235;904;9
SAMEA114341844,235;904;9
SAMEA4928420,235;904;9
SAMN20408518,235;904;9
SAMEA5979225,235;904;9
SAMEA3389363,235;904;9
SAMEA4977353,235;904;9
SAMEA5936831,235;904;9
SAMN09218906,235;904;9
SAMEA4023494,235;904;9
SAMEA4024443,235;904;9
SAMEA114463281,235;904;9
SAMEA5866357,235;904;9
SAMEA4022836,235;904;9
SAMEA4977846,235;904;9
SAMEA104034475,235;904;9
SAMEA4649693,235;904;9
SAMEA4976627,235;904;9
SAMEA1026074,235;904;9
SAMEA1032580,235;904;9
SAMEA5980438,235;904;9
SAMEA111352052,235;904;9
SAMEA112647415,235;904;9
SAMN35363160,235;904;9
SAMEA5979257,235;904;9
SAMEA4763393,235;904;9
SAMEA4023622,235;904;9
SAMEA2203327,235;904;9
SAMEA3714012,235;904;9
SAMEA4023325,235;904;9
SAMEA6500474,235;904;9
SAMEA1032646,235;904;9
SAMEA3221272,235;904;9
SAMEA2796934,235;904;9
SAMEA112486282,235;904;9
SAMEA4929090,235;904;9
SAMEA6500553,235;904;9
SAMEA4732926,235;904;9
SAMEA4930333,235;904;9
SAMN04254684,235;904;9
SAMEA8647305,235;904;9
SAMEA4930887,235;904;9
SAMEA3952665,235;904;9
SAMEA114441866,235;904;9
SAMEA114036808,235;904;9
SAMN09224256,235;904;9
SAMEA3181884,235;904;9
SAMN05935911,235;904;9
SAMEA5866656,235;904;9
SAMEA1029410,235;904;9
SAMEA3206870,235;904;9
SAMEA4732165,235;904;9
SAMEA3952950,235;904;9
SAMN14158034,235;904;9
SAMN36507132,235;904;9
SAMEA4763983,235;904;9
SAMEA5187204,235;904;9
SAMN41139690,235;904;9
SAMEA4733073,235;904;9
SAMEA3953486,235;904;9
SAMEA112485863,235;904;9
SAMEA4649264,235;904;9
SAMEA4977373,235;904;9
SAMEA4930516,235;904;9
SAMEA5082233,235;904;9
SAMN20398215,235;904;9
SAMEA4732767,235;904;9
SAMEA114441537,235;904;9
SAMN41759686,235;904;9
SAMEA1033731,235;904;9
SAMN11122837,235;904;9
SAMEA112486347,235;904;9
SAMEA3952776,235;904;9
SAMEA5866617,235;904;9
SAMN41765639,235;904;9
SAMN41762817,235;904;9
SAMEA4928536,235;904;9
SAMEA3953210,235;904;9
SAMEA3232584,235;904;9
SAMN04504899,235;904;9
SAMEA5054301,235;904;9
SAMEA114463285,235;904;9
SAMEA3309622,235;904;9
SAMEA3952781,235;904;9
SAMN41761565,235;904;9
SAMD00085776,235;904;9
SAMEA1033995,235;904;9
SAMEA3181788,235;904;9
SAMEA114441973,235;904;9
SAMD00127960,235;904;9
SAMEA1025625,235;904;9
SAMEA1463090,235;904;9
SAMEA3952682,235;904;9
SAMEA2696490,235;904;9
SAMN33606865,235;904;9
SAMEA3953124,235;904;9
SAMEA5072994,235;904;9
SAMN04504894,235;904;9
SAMEA4930154,235;904;9
SAMEA112299495,235;904;9
SAMEA3953152,235;904;9
SAMN14150703,235;904;9
SAMEA10254837,235;904;9
SAMEA104154370,235;904;9
SAMEA4977578,235;904;9
SAMEA3181784,235;904;9
SAMN11117260,235;904;9
SAMEA4968001,235;904;9
SAMEA5084277,235;904;9
SAMN11122444,235;904;9
SAMEA103953636,235;904;9
SAMN41750561,235;904;9
SAMEA10427306,235;904;9
SAMEA4023166,235;904;9
SAMEA2658279,235;904;9
SAMEA867778,235;904;9
SAMEA104343858,235;904;9
SAMEA4649603,235;904;9
SAMEA3952797,235;904;9
SAMEA5138200,235;904;9
SAMEA3207092,235;904;9
SAMEA104456551,235;904;9
SAMN09224658,235;904;9
SAMN11117391,235;904;9
SAMN10608832,235;904;9
SAMN03764983,235;904;9
SAMEA115797058,235;904;9
SAMN33607248,235;904;9
SAMEA114036844,235;904;9
SAMEA2797073,235;904;9
SAMEA867937,235;904;9
SAMEA4929408,235;904;9
SAMEA4024228,235;904;9
SAMEA5979149,235;904;9
SAMEA4024302,235;904;9
SAMN11116992,235;904;9
SAMEA4023711,235;904;9
SAMEA5866740,235;904;9
SAMEA1029290,235;904;9
SAMN14158437,235;904;9
SAMEA5418434,590;16
SAMEA677520,590;16
SAMN14158055,590;16
SAMEA2382745,590;16
SAMEA2814350,590;16
SAMEA12566607,590;16
SAMN20408597,590;16
SAMN33862241,590;16
SAMEA5980203,590;16
SAMEA114211768,590;16
SAMEA12566332,590;16
SAMEA2238424,590;16
SAMEA5980151,590;16
SAMN33606622,590;16
SAMN41765397,590;16
SAMEA114441897,590;16
SAMEA115606994,590;16
SAMEA4763340,590;16
SAMEA114441642,590;16
SAMN11355977,590;16
SAMEA6062120,590;16
SAMN05222844,590;16
SAMEA3431537,590;16
SAMN14158628,590;16
SAMEA3714396,590;16
SAMEA5072683,590;16
SAMN14169320,590;16
SAMN41750944,590;16
SAMEA12277083,590;16
SAMEA2298251,590;16
SAMEA5979425,590;16
SAMEA1931624,590;16
SAMEA115092394,590;16
SAMEA3713971,590;16
SAMN11117425,590;16
SAMEA112467251,590;16
SAMEA677662,590;16
SAMEA115531780,590;16
SAMEA5866729,590;16
SAMN20331868,590;16
SAMN05222064,590;16
SAMN33862218,590;16
SAMEA114036876,590;16
SAMEA5418415,590;16
SAMEA115412731,590;16
SAMN11355975,590;16
SAMEA10427180,590;16
SAMEA104456304,590;16
SAMEA115795999,590;16
SAMEA4022832,590;16
SAMEA677482,590;16
SAMN11122582,590;16
SAMEA104141799,590;16
SAMEA114441864,590;16
SAMN41762059,590;16
SAMEA104456808,590;16
SAMEA2204088,590;16
SAMN20397656,590;16
SAMEA114479506,590;16
SAMEA4561473,590;16
SAMEA115795165,590;16
SAMEA5073455,590;16
SAMN05222864,590;16
SAMEA115797056,590;16
SAMEA2335749,590;16
SAMEA115794959,590;16
SAMEA112839786,590;16
SAMEA677516,590;16
SAMEA3431535,590;16
SAMEA115376668,590;16
SAMN20332310,590;16
SAMEA1020170,590;16
SAMN41761925,590;16
SAMEA112299509,590;16
SAMN09224076,590;16
SAMN11117001,590;16
SAMEA4022343,590;16
SAMN26502563,590;16
SAMEA1019962,590;16
SAMEA104141643,590;16
SAMEA12277075,590;16
SAMEA4763297,590;16
SAMEA4930372,590;16
SAMEA677415,590;16
SAMEA677497,590;16
SAMN05935931,590;16
SAMN20409285,590;16
SAMN33314390,590;16
SAMN38909785,590;16
SAMN09230852,590;16
SAMEA677675,590;16
SAMN33862258,590;16
SAMEA4884129,590;16
SAMN05221425,590;16
SAMEA2055694,590;16
SAMN05221149,590;16
SAMEA4966770,590;16
SAMEA115532146,590;16
SAMEA4763852,590;16
SAMEA4832485,590;16
SAMN14151035,590;16
SAMN41761204,590;16
SAMEA677456,590;16
SAMN05221126,590;16
SAMEA104154624,590;16
SAMEA1483780,590;16
SAMEA4929577,590;16
SAMEA3953146,590;16
SAMN14169159,590;16
SAMEA5866390,590;16
SAMN04254676,590;16
SAMN09231503,590;16
SAMN41790812,590;16
SAMN33314355,590;16
SAMEA677580,590;16
SAMN09219141,590;16
SAMEA4831941,590;16
SAMEA677522,590;16
SAMN33862380,590;16
SAMEA112889730,590;16
SAMEA5082405,590;16
SAMN33606664,590;16
SAMEA4929582,590;16
SAMEA5084215,590;16
SAMEA1020723,590;16
SAMN41394563,590;16
SAMEA6062169,590;16
SAMEA2336033,590;16
SAMEA2382904,590;16
SAMEA4649679,590;16
SAMN09219313,590;16
SAMEA4059010,590;16
SAMEA115376878,590;16
SAMEA2554340,590;16
SAMN33607420,590;16
SAMEA112486669,590;16
SAMEA4930027,590;16
SAMEA115607009,590;16
SAMN05223089,590;16
SAMN33862236,590;16
SAMEA3176082,590;16
SAMEA4763867,590;16
SAMEA5187739,590;16
SAMN14157894,590;16
SAMEA5187805,590;16
SAMN41750585,590;16
SAMN41762028,590;16
SAMEA115796191,590;16
SAMEA112143512,590;16
SAMN25118986,590;16
SAMEA3714222,590;16
SAMN33606665,590;16
SAMEA4873776,590;16
SAMN41765635,590;16
SAMEA112143495,590;16
SAMN35363190,590;16
SAMEA115794782,590;16
SAMEA12364392,590;16
SAMN14150800,590;16
SAMN33607374,590;16
SAMEA4388288,590;16
SAMEA114441705,590;16
SAMEA2061707,590;16
SAMEA114313434,590;16
SAMN41760843,590;16
SAMEA2336056,590;16
SAMEA5072801,590;16
SAMN41761381,590;16
SAMEA5786223,590;16
SAMN41761997,590;16
SAMN05221289,590;16
SAMEA115794752,590;16
SAMEA677714,590;16
SAMN41750929,590;16
SAMN14150395,590;16
SAMEA1032621,590;16
SAMEA677554,590;16
SAMD00110680,590;16
SAMEA3431270,590;16
SAMEA2238642,590;16
SAMN09224667,590;16
SAMN09230763,590;16
SAMN33862266,590;16
SAMN41760104,590;16
SAMEA115532095,590;16
SAMEA115794853,590;16
SAMEA4927476,590;16
SAMEA104141944,590;16
SAMN20332488,590;16
SAMN14168876,590;16
SAMN33862278,590;16
SAMEA4732966,590;16
SAMEA115532055,590;16
SAMEA2059735,590;16
SAMEA6500750,590;16
SAMN41760051,590;16
SAMEA677609,590;16
SAMEA115795020,590;16
SAMN41760802,590;16
SAMN41762615,590;16
SAMEA5073511,590;16
SAMN20408535,590;16
SAMN41765830,590;16
SAMEA3431523,590;16
SAMEA4889500,590;16
SAMEA112824295,590;16
SAMEA3221944,590;16
SAMEA4764056,590;16
SAMN42206810,590;16
SAMEA114211801,590;16
SAMN11122280,590;16
SAMEA4928972,590;16
SAMEA111351976,590;16
SAMN33862234,590;16
SAMEA104035924,590;16
SAMEA4929026,590;16
SAMN41750758,590;16
SAMN09231355,590;16
SAMN09231146,590;16
SAMN20397846,590;16
SAMEA5979334,590;16
SAMEA3714395,590;16
SAMN33862225,590;16
SAMEA677537,590;16
SAMEA3431539,590;16
SAMEA5979570,590;16
SAMN20409164,590;16
SAMEA4763791,590;16
SAMN41751160,590;16
SAMN34146046,590;16
SAMEA677433,590;16
SAMEA6062161,590;16
SAMEA677508,590;16
SAMN14158030,590;16
SAMEA112299526,590;16
SAMEA115794822,590;16
SAMEA5418406,590;16
SAMEA3714296,590;16
SAMEA2434791,590;16
SAMEA677474,590;16
SAMEA115795461,590;16
SAMN20408794,590;16
SAMEA104035338,590;16
SAMEA104141916,590;16
SAMEA10254869,590;16
SAMN09224190,590;16
SAMN41761683,590;16
SAMEA677450,590;16
SAMEA677473,590;16
SAMN14169256,590;16
SAMN41761538,590;16
SAMEA677592,590;16
SAMEA115796031,590;16
SAMN41139778,590;16
SAMN41760522,590;16
SAMEA103953509,590;16
SAMEA104456173,590;16
SAMEA104177253,590;16
SAMEA4022281,590;16
SAMEA6062125,590;16
SAMEA4927625,590;16
SAMEA112824197,590;16
SAMEA5072738,590;16
SAMN11116641,590;16
SAMEA4024529,590;16
SAMN09231479,590;16
SAMN14158439,590;16
SAMEA677458,590;16
SAMEA104456238,590;16
SAMEA1571842,590;16
SAMEA4388059,590;16
SAMN34146031,590;16
SAMEA12596114,590;16
SAMEA10254778,590;16
SAMN05935751,590;16
SAMN09231462,590;16
SAMN33606745,590;16
SAMN05935780,590;16
SAMEA115377030,590;16
SAMEA6062107,590;16
SAMEA114489930,590;16
SAMEA6062179,590;16
SAMEA3431281,590;16
SAMEA5083302,590;16
SAMN11120940,590;16
SAMEA1025696,590;16
SAMEA6062211,590;16
SAMEA2239285,590;16
SAMEA5072521,590;16
SAMN41764940,590;16
SAMN41765156,590;16
SAMEA5072766,590;16
SAMEA4388109,590;16
SAMN11116705,590;16
SAMN20332559,590;16
SAMN02738054,590;16
SAMEA114211750,590;16
SAMEA4732977,590;16
SAMN20332590,590;16
SAMN41760729,590;16
SAMEA4929269,590;16
SAMN41760406,590;16
SAMEA677565,590;16
SAMN41762802,590;16
SAMEA1023906,590;16
SAMEA4022583,590;16
SAMEA8647325,590;16
SAMN33862222,590;16
SAMEA677568,590;16
SAMN20408871,590;16
SAMN35364507,590;16
SAMEA3180666,590;16
SAMEA5786127,590;16
SAMEA4763332,590;16
SAMEA677696,590;16
SAMEA12277070,590;16
SAMEA114088702,590;16
SAMN11355986,590;16
SAMN41760560,590;16
SAMEA2335794,590;16
SAMEA6062194,590;16
SAMEA1026251,590;16
SAMEA4022562,590;16
SAMEA4889411,590;16
SAMEA3431328,590;16
SAMN09224193,590;16
SAMEA1408334,590;16
SAMN41762897,590;16
SAMEA104141680,590;16
SAMEA677752,590;16
SAMN33606711,590;16
SAMN20397857,590;16
SAMN33862274,590;16
SAMN33314502,590;16
SAMN33862240,590;16
SAMN09224220,590;16
SAMN09231378,590;16
SAMEA112486587,590;16
SAMN11117403,590;16
SAMEA4926408,590;16
SAMEA6062287,590;16
SAMN05221493,590;16
SAMEA4929371,590;16
SAMEA5072660,590;16
SAMN09231102,590;16
SAMEA2383214,590;16
SAMEA3466730,590;16
SAMEA115165609,590;16
SAMEA5786266,590;16
SAMEA115794740,590;16
SAMEA2553723,590;16
SAMEA6062355,590;16
SAMEA12566248,590;16
SAMEA677544,590;16
SAMEA677489,590;16
SAMEA115531966,590;16
SAMEA4023733,590;16
SAMEA677585,590;16
SAMEA10254733,590;16
SAMN14158015,590;16
SAMEA12566519,590;16
SAMEA6062118,590;16
SAMEA114212249,590;16
SAMEA6062145,590;16
SAMN20332191,590;16
SAMN14169262,590;16
SAMEA112143526,590;16
SAMN07549207,590;16
SAMEA3175766,590;16
SAMN33862249,590;16
SAMEA4023628,590;16
SAMEA4967206,590;16
SAMEA114552237,590;16
SAMN09231254,590;16
SAMN08647522,590;16
SAMEA2204220,590;16
SAMEA114212303,590;16
SAMN41751055,590;16
SAMN09231175,590;16
SAMEA115606593,590;16
SAMEA677546,590;16
SAMEA4023346,590;16
SAMEA4387886,590;16
SAMEA2239168,590;16
SAMN11355990,590;16
SAMEA114490006,590;16
SAMEA4831043,590;16
SAMEA3713919,590;16
SAMN41751043,590;16
SAMEA4967207,590;16
SAMN41762809,590;16
SAMN41765418,590;16
SAMEA114441803,590;16
SAMN33862383,590;16
SAMEA2382610,590;16
SAMEA2238412,590;16
SAMEA1032504,590;16
SAMEA3180810,590;16
SAMN33862252,590;16
SAMEA677466,590;16
SAMN05222928,590;16
SAMN11117137,590;16
SAMEA4832681,590;16
SAMN09224227,590;16
SAMN20397748,590;16
SAMN11116715,590;16
SAMEA104141819,590;16
SAMEA114479286,590;16
SAMEA4649283,590;16
SAMEA4931049,590;16
SAMEA114088729,590;16
SAMEA115795406,590;16
SAMEA2150637,590;16
SAMEA4966948,590;16
SAMEA4733023,590;16
SAMEA4931414,590;16
SAMEA3431543,590;16
SAMN41761690,590;16
SAMN11116927,590;16
SAMEA6062171,590;16
SAMEA5082949,590;16
SAMN14151250,590;16
SAMEA5418416,590;16
SAMEA104038625,590;16
SAMEA3221268,590;16
SAMEA4024811,590;16
SAMEA115795275,590;16
SAMEA5073107,590;16
SAMEA2434635,590;16
SAMN20409260,590;16
SAMEA4930325,590;16
SAMEA115532121,590;16
SAMEA5082786,590;16
SAMEA1025017,590;16
SAMN33314517,590;16
SAMN33606727,590;16
SAMEA4763270,590;16
SAMEA2160020,590;16
SAMEA4926488,590;16
SAMN08647898,590;16
SAMEA114036910,590;16
SAMN05223080,590;16
SAMEA104455941,590;16
SAMEA112485877,590;16
SAMEA3714386,590;16
SAMN27738174,590;16
SAMN14158298,590;16
SAMEA4884137,590;16
SAMEA2382773,590;16
SAMEA115376683,590;16
SAMN08647932,590;16
SAMN41750602,590;16
SAMEA112143501,590;16
SAMEA104456243,590;16
SAMEA115606981,590;16
SAMEA4764137,590;16
SAMEA677438,590;16
SAMN41790672,590;16
SAMEA2335839,590;16
SAMEA5072826,590;16
SAMN11117311,590;16
SAMEA104035626,590;16
SAMEA5418423,590;16
SAMN41768506,590;16
SAMEA5785862,590;16
SAMEA115796136,590;16
SAMEA2238693,590;16
SAMN11116810,590;16
SAMN05935886,590;16
SAMN42278255,590;16
SAMD00110691,590;16
SAMEA6062260,590;16
SAMN14158414,590;16
SAMEA4733003,590;16
SAMEA2796496,590;16
SAMEA4650262,590;16
SAMEA677412,590;16
SAMEA115376521,590;16
SAMEA4023793,590;16
SAMEA4387862,590;16
SAMEA3714013,590;16
SAMEA115796490,590;16
SAMEA4928367,590;16
SAMEA769972,590;16
SAMN33862261,590;16
SAMN11116824,590;16
SAMEA6062185,590;16
SAMEA2238934,590;16
SAMN33606690,590;16
SAMEA5980139,590;16
SAMEA5785676,590;16
SAMEA2796444,590;16
SAMEA114036741,590;16
SAMN41765725,590;16
SAMN14150585,590;16
SAMEA5418433,590;16
SAMEA4930504,590;16
SAMN41750927,590;16
SAMEA2674603,590;16
SAMEA5072539,590;16
SAMEA677538,590;16
SAMN33606738,590;16
SAMN41762459,590;16
SAMN05222409,590;16
SAMN05221155,590;16
SAMN41768421,590;16
SAMEA2239239,590;16
SAMN10608797,590;16
SAMN33862256,590;16
SAMEA114478815,590;16
SAMEA3714445,590;16
SAMEA1032451,590;16
SAMEA114326392,590;16
SAMN15562993,590;16
SAMN41751242,590;16
SAMEA115795884,590;16
SAMN05221922,590;16
SAMEA115795590,590;16
SAMEA677590,590;16
SAMEA677707,590;16
SAMEA6062174,590;16
SAMEA114552181,590;16
SAMEA5082847,590;16
SAMEA4732335,590;16
SAMN25118985,590;16
SAMEA677643,590;16
SAMN14168792,590;16
SAMEA4928959,590;16
SAMEA4884120,590;16
SAMN41761626,590;16
SAMN41760114,590;16
SAMN05221284,590;16
SAMD00110675,590;16
SAMEA4732978,590;16
SAMEA4927802,590;16
SAMEA115795293,590;16
SAMEA4929359,590;16
SAMEA677689,590;16
SAMEA2674580,590;16
SAMN11123003,590;16
SAMEA5786132,590;16
SAMN41761569,590;16
SAMEA677548,590;16
SAMN41751488,590;16
SAMEA4023385,590;16
SAMN14169235,590;16
SAMN05221894,590;16
SAMN14150791,590;16
SAMEA8647269,590;16
SAMEA104141797,590;16
SAMN41765125,590;16
SAMEA677486,590;16
SAMEA2238938,590;16
SAMEA104455890,590;16
SAMEA10254912,590;16
SAMEA114479301,590;16
SAMN41760798,590;16
SAMN11121060,590;16
SAMEA3431643,590;16
SAMEA114341815,590;16
SAMEA104456286,590;16
SAMEA3281717,590;16
SAMEA4650215,590;16
SAMEA4733043,590;16
SAMEA677533,590;16
SAMEA2382614,590;16
SAMEA4931130,590;16
SAMEA112467256,590;16
SAMEA2626701,590;16
SAMEA2814290,590;16
SAMN41765415,590;16
SAMN33606867,590;16
SAMEA5072540,590;16
SAMEA677587,590;16
SAMEA6062265,590;16
SAMN11116521,590;16
SAMEA104034888,590;16
SAMEA2153875,590;16
SAMN41760872,590;16
SAMEA677513,590;16
SAMN41751027,590;16
SAMN41765410,590;16
SAMN33862223,590;16
SAMEA104456390,590;16
SAMN09231408,590;16
SAMEA4024851,590;16
SAMN05221151,590;16
SAMN41760392,590;16
SAMN41762662,590;16
SAMN41760502,590;16
SAMN11121677,590;16
SAMN14168560,590;16
SAMN33862251,590;16
SAMN33607410,590;16
SAMEA2160821,590;16
SAMEA104456175,590;16
SAMEA113533870,590;16
SAMEA4930350,590;16
SAMEA104155081,590;16
SAMEA4763264,590;16
SAMEA1025145,590;16
SAMEA677747,590;16
SAMN41760917,590;16
SAMEA2238755,590;16
SAMN09231411,590;16
SAMN33606763,590;16
SAMEA112486569,590;16
SAMEA4388013,590;16
SAMEA4023160,590;16
SAMEA112960681,590;16
SAMN33314412,590;16
SAMN20409342,590;16
SAMEA677571,590;16
SAMEA115794867,590;16
SAMEA115795407,590;16
SAMN08647901,590;16
SAMEA10427202,590;16
SAMEA2383148,590;16
SAMEA6062152,590;16
SAMEA677410,590;16
SAMEA4926629,590;16
SAMN14150990,590;16
SAMD00110689,590;16
SAMN14158265,590;16
SAMEA2467332,590;16
SAMEA112824141,590;16
SAMEA2467344,590;16
SAMEA5418419,590;16
SAMN14168942,590;16
SAMN41765634,590;16
SAMN33606715,590;16
SAMN41765807,590;16
SAMEA104141922,590;16
SAMEA4929015,590;16
SAMEA5418420,590;16
SAMN11117050,590;16
SAMEA677507,590;16
SAMEA12566161,590;16
SAMN20397769,590;16
SAMEA6062262,590;16
SAMEA677686,590;16
SAMEA114346074,590;16
SAMEA6499532,590;16
SAMEA6507092,590;16
SAMEA12277082,590;16
SAMN27738152,590;16
SAMEA5786245,590;16
SAMEA2626853,590;16
SAMEA115376528,590;16
SAMEA4650084,590;16
SAMEA5978917,590;16
SAMN33314553,590;16
SAMN11355989,590;16
SAMN09224253,590;16
SAMEA677601,590;16
SAMN14158473,590;16
SAMEA4831965,590;16
SAMEA3431519,590;16
SAMEA112486130,590;16
SAMN33862253,590;16
SAMN09224349,590;16
SAMN41750816,590;16
SAMEA2467272,590;16
SAMEA5418403,590;16
SAMEA104456146,590;16
SAMEA104177259,590;16
SAMN35362954,590;16
SAMEA114313509,590;16
SAMN41759762,590;16
SAMEA4059058,590;16
SAMEA2204066,590;16
SAMEA104456423,590;16
SAMEA4967248,590;16
SAMEA677664,590;16
SAMN41750869,590;16
SAMN41761056,590;16
SAMN33606627,590;16
SAMEA2238997,590;16
SAMN33862248,590;16
SAMN09218450,590;16
SAMEA3145751,590;16
SAMN33606659,590;16
SAMEA115796470,590;16
SAMEA4926336,590;16
SAMN35364508,590;16
SAMN41760413,590;16
SAMEA114520531,590;16
