predicted_serotype,tip,predicted_serogroup,is_cps,nn_serotype,nn_serogroup,nn_genogroup,nn_distance,tool,threshold,is_novel_serogroup,GPSC,final_serotype_prediction,final_serogroup_prediction,Name,Genogroup,SeroBA_Unknown,SeroBA_Type
38,SAMN14151122,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14151141,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14151209,38,TRUE,38,38,25A_25F_38,1.5736283007505e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14151294,38,TRUE,38,38,25A_25F_38,0.00100446433143641,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14151296,38,TRUE,38,38,25A_25F_38,0.0017924385710748,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14151301,38,TRUE,38,38,25A_25F_38,0.00161523181391343,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14157821,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14157918,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN38501044,38,TRUE,38,38,25A_25F_38,1.8137676190477e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN38909842,38,TRUE,38,38,25A_25F_38,0.00307988622974986,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14158301,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14158547,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14158608,38,TRUE,38,38,25A_25F_38,0.00161523181391343,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14158658,38,TRUE,38,38,25A_25F_38,2.3342966608674e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14158709,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14168659,38,TRUE,38,38,25A_25F_38,4.3854698434941e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14168687,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14168698,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14168725,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14168728,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14168777,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14168836,38,TRUE,38,38,25A_25F_38,6.90081675541743e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14168879,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14168978,38,TRUE,38,38,25A_25F_38,0.00263605405662203,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN14169007,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4928553,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4928575,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4928807,38,TRUE,38,38,25A_25F_38,2.7415561325205e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022408,38,TRUE,38,38,25A_25F_38,3.6376291840212e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022693,38,TRUE,38,38,25A_25F_38,2.9681199260045e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022772,38,TRUE,38,38,25A_25F_38,2.9365836618022e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022830,38,TRUE,38,38,25A_25F_38,2.3288895509443e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022839,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022922,38,TRUE,38,38,25A_25F_38,2.9365836618022e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022928,38,TRUE,38,38,25A_25F_38,1.3788869239195e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022933,38,TRUE,38,38,25A_25F_38,1.3788869239195e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022935,38,TRUE,38,38,25A_25F_38,1.3788869239195e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022936,38,TRUE,38,38,25A_25F_38,1.3788869239195e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4022995,38,TRUE,25A,25,25A_25F_38,1.9469601077171e-4,ALLCAPS,4.60093985018006e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4023002,38,TRUE,38,38,25A_25F_38,9.1121781339198e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4023069,38,TRUE,38,38,25A_25F_38,9.1121781339198e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4023078,38,TRUE,38,38,25A_25F_38,9.1121781339198e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4926790,38,TRUE,38,38,25A_25F_38,7.0167162962742e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4926868,38,TRUE,38,38,25A_25F_38,5.1167229553505e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41750560,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41750849,38,TRUE,38,38,25A_25F_38,0.00161523181391343,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41750917,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41750941,38,TRUE,38,38,25A_25F_38,0.00161523181391343,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41751170,38,TRUE,38,38,25A_25F_38,0.00161523181391343,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41751366,38,TRUE,38,38,25A_25F_38,5.0979131140072e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41751501,38,TRUE,38,38,25A_25F_38,2.3342966608674e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41760086,38,TRUE,38,38,25A_25F_38,2.6702776360632e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41760121,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41760466,38,TRUE,38,38,25A_25F_38,0.0017924385710748,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41760727,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41760776,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41761682,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41765227,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41765383,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41768486,38,TRUE,38,38,25A_25F_38,0.0017924385710748,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41768571,38,TRUE,38,38,25A_25F_38,0.00116233316815439,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41790557,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41790562,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41790591,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33606515,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33606516,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33606517,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33606520,38,TRUE,38,38,25A_25F_38,8.1865666932146e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33606609,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33606610,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33606611,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33607004,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33607071,38,TRUE,38,38,25A_25F_38,4.3425273824049e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33607072,38,TRUE,38,38,25A_25F_38,2.881079651591e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33607181,38,TRUE,38,38,25A_25F_38,2.5438570345859e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33607221,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33607225,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33825235,38,TRUE,38,38,25A_25F_38,8.1865666932146e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN33825263,38,TRUE,38,38,25A_25F_38,5.8804343049223e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN34146007,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN34146008,38,TRUE,38,38,25A_25F_38,4.3131431972853e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN34146009,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4649450,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4927059,38,TRUE,38,38,25A_25F_38,0.00396769694878096,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4927238,38,TRUE,38,38,25A_25F_38,5.1167229553505e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4927286,38,TRUE,38,38,25A_25F_38,0.00463574948533129,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4927331,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4927371,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4927380,38,TRUE,38,38,25A_25F_38,0.00463574948533129,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4927594,38,TRUE,38,38,25A_25F_38,7.5650447336639e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4927601,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4927906,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4928079,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4928094,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4928112,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4928147,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4928304,38,TRUE,38,38,25A_25F_38,7.5650447336639e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4928362,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4733026,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4763753,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4763805,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41790667,38,TRUE,38,38,25A_25F_38,0.00100446433143641,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN41790785,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN42206703,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN42206795,38,TRUE,38,38,25A_25F_38,0.00497037499042196,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN42206850,38,TRUE,38,38,25A_25F_38,2.2798455286732e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMN42206912,38,TRUE,38,38,25A_25F_38,1.3375170884832e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4873879,38,TRUE,38,38,25A_25F_38,7.5650447336639e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4873957,38,TRUE,38,38,25A_25F_38,2.881079651591e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929260,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4926337,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4926415,38,TRUE,38,38,25A_25F_38,5.088826448335e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4926466,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4926690,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4732984,38,TRUE,38,38,25A_25F_38,1.6618723392058e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4733006,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4649554,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4649567,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4649671,38,TRUE,38,38,25A_25F_38,0.00471974710291522,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4650044,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4650112,38,TRUE,38,38,25A_25F_38,2.881079651591e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4650153,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4831172,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4732242,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4732699,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4732743,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4928984,38,TRUE,38,38,25A_25F_38,7.5650447336639e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929088,38,TRUE,38,38,25A_25F_38,7.5650447336639e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4733007,38,TRUE,38,38,25A_25F_38,1.6618723392058e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4733010,38,TRUE,38,38,25A_25F_38,1.6618723392058e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4733011,38,TRUE,38,38,25A_25F_38,0.00878366092951299,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929395,38,TRUE,38,38,25A_25F_38,0.00396769694878096,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929291,38,TRUE,38,38,25A_25F_38,7.0167162962742e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929332,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929369,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4649310,38,TRUE,38,38,25A_25F_38,0.00463574948533129,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4928814,38,TRUE,38,38,25A_25F_38,1.9644919929151e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4928890,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929252,38,TRUE,38,38,25A_25F_38,7.0167162962742e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929215,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929221,38,TRUE,38,38,25A_25F_38,9.0783470925481e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4561245,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4561353,38,TRUE,38,38,25A_25F_38,2.24482077946e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929475,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929521,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4929608,38,TRUE,38,38,25A_25F_38,1.9168107729483e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4832669,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4561623,38,TRUE,38,38,25A_25F_38,7.22980372712678e-5,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4832885,38,TRUE,38,38,25A_25F_38,3.5889812776479e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4873822,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4561598,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4561406,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
38,SAMEA4561533,38,TRUE,38,38,25A_25F_38,1.7398045016248e-4,ALLCAPS,4.99756673245644e-5,TRUE,38,Novel,Novel,38,25A,1,ref
8,SAMEA114479457,8,FALSE,8,8,8,0.26697268125849,ALLCAPS,3.4806556082383e-4,TRUE,38,Non-cps,Non-cps,8,8,1,ref
8,SAMEA114520859,8,FALSE,8,8,8,0.27040567527315,ALLCAPS,3.4806556082383e-4,TRUE,38,Non-cps,Non-cps,8,8,1,ref
8,SAMEA114520895,8,FALSE,8,8,8,0.26697268125849,ALLCAPS,3.4806556082383e-4,TRUE,38,Non-cps,Non-cps,8,8,1,ref
8,SAMEA115377170,8,FALSE,8,8,8,0.266522969113173,ALLCAPS,3.4806556082383e-4,TRUE,38,Non-cps,Non-cps,8,8,1,ref
